mmsi,timestamp,distance_from_shore,distance_from_port,speed,course,lat,lon,is_fishing,source,geometry,eez_name,inside_indonesia_eez,distance_to_lane_km,inside_shipping_lane,nearest_port,distance_to_port_km,protected_name,protected_category,protected_no_take,distance_to_protected_km,inside_protected_area,bathymetry_m,year,month,day,hour,minute,day_of_week,is_weekend,time_gap_second,previous_speed,previous_course,acceleration,course_change,distance_previous_km,is_stop,trip_id,speed_change,acceleration_abs,turning_rate,heading_sin,heading_cos,hour_sin,hour_cos,month_sin,month_cos,movement_state,log_distance_port,log_distance_shore,depth_abs,historical_points,trip_length,gps_gap,missing_course,anomaly_score,embedding_norm
33266086194351,2016-03-07 15:40:38,-0.6617833323909948,-0.2711684661211052,1.1767296470768185,-0.8601593763289525,0.34666666,123.95416,-1,crowd_sourced,b'\x01\x01\x00\x00\x00\xfe\xff\xff\xff\x10\xfd^@\x00\x00\x00`\xc9/\xd6?',Indonesian Exclusive Economic Zone,True,-0.15313077011676868,False,GORONTALO,-0.3677594112134065,Bogani Nani Wartabone,II,Not Applicable,-0.7183894799871127,False,0.6061087769649446,2016,3,7,15,40,0,0,1.0,0.0,0.0,157.624491318663,103.0,0.0,0,167,1.4058176573366974,157.7064793121772,101.24435760949981,-0.01501204929501641,0.9998873128387838,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,1,-0.03420890950417402,-0.83957087531293,-0.48405825865622165,-1.649264510227804,-0.9241161100776825,-0.4380937750433577,0,681.7613,68.518486
33266086194351,2016-06-25 20:31:47,-0.3339288414865516,-0.34538932389804156,-0.943389119308986,-1.7710300213070223,1.345,125.95416,-1,crowd_sourced,b'\x01\x01\x00\x00\x00\xfe\xff\xff\xff\x10}_@\x00\x00\x00\xc0\x1e\x85\xf5?',Indonesian Exclusive Economic Zone,True,-0.4438598390544117,False,BITUNG,-0.4254587942307973,Batu Angus,V,Not Applicable,-0.4176952072301631,False,-0.4177099820981211,2016,6,25,20,31,5,1,2.0,5.0,208.0,-35.19003843262141,152.0,0.0,1,212,-0.22352657671582776,35.17787466401355,99.604342750788,-0.03090538306580162,0.9995223145570868,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0,-0.14130931882834732,-0.020787649365462634,-0.8487133587158081,-1.649264510227804,-0.951156103670502,-0.4380937750433577,0,273.593,121.515335
165172979135964,2016-10-09 18:49:42,-0.3774345363861752,-0.5154197691072026,1.7446186120298215,-1.4668168991990231,-1.378455,117.30936,-1,false_positives,b'\x01\x01\x00\x00\x00\xff\xff\xff\x7f\xccS]@\x01\x00\x00\xe0&\x0e\xf6\xbf',Indonesian Exclusive Economic Zone,True,-0.546306232523411,True,SENIPAH OIL TERMINAL,-0.5579431098647174,Bukit Soeharto,VI,Not Applicable,-0.5866506784994329,False,0.6177732061205051,2016,10,9,18,49,6,1,3.0,0.8,123.4,62.859201136582854,89.0,821.47284,0,142,1.352702139401446,62.868314879031836,43.679748232091974,-0.025597988046843687,0.99967231781617,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,1,-0.43467515385867433,-0.10239624388930366,-0.46148118440335495,1.4350130946115454,-0.7882228089445387,-0.4380937750433577,0,210.04121,21.849606
33266086194351,2016-03-07 15:40:37,-0.6617833323909948,-0.2711684661211052,-0.943389119308986,-1.7710300213070223,0.34666666,123.95416,-1,crowd_sourced,b'\x01\x01\x00\x00\x00\xfe\xff\xff\xff\x10\xfd^@\x00\x00\x00`\xc9/\xd6?',Indonesian Exclusive Economic Zone,True,-0.15313077011676868,False,GORONTALO,-0.3677594112134065,Bogani Nani Wartabone,II,Not Applicable,-0.7183894799871127,False,0.6061087769649446,2016,3,7,15,40,0,0,108046.0,11.6,271.0,-0.006415790502370986,89.0,1391.7649,1,167,-1.7338486540750464,-0.032804088469095855,-0.10709422197366153,-0.03090538306580162,0.9995223145570868,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,0,-0.03420890950417402,-0.83957087531293,-0.48405825865622165,-1.649264510227804,-0.9241161100776825,2.2826163186204402,0,127.90966,53.01954
33266086194351,2016-06-25 20:31:45,-0.3339288414865516,-0.34538932389804156,0.0030924889460195006,0.06839807728946794,1.345,125.95416,-1,crowd_sourced,b'\x01\x01\x00\x00\x00\xfe\xff\xff\xff\x10}_@\x00\x00\x00\xc0\x1e\x85\xf5?',Indonesian Exclusive Economic Zone,True,-0.4438598390544117,False,BITUNG,-0.4254587942307973,Batu Angus,V,Not Applicable,-0.4176952072301631,False,-0.4177099820981211,2016,6,25,20,31,5,1,10543.0,5.5,218.0,-0.00557223606479243,10.0,2333.0505,0,212,-0.12135521442687286,-0.033648291597748466,-0.10684882726665233,0.0011937713671959706,0.9999992874547076,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0,-0.14130931882834732,-0.020787649365462634,-0.8487133587158081,-1.649264510227804,-0.951156103670502,2.2826163186204402,0,41.303886,120.77597
23593130178765,2015-07-09 01:17:15,-0.6617833323909948,-0.7369831554229394,-0.943389119308986,-1.7710300213070223,1.3111466,103.72562,-1,gfw,b'\x01\x01\x00\x00\x00\x00\x00\x00\x80p\xeeY@\x01\x00\x00\xe0t\xfa\xf4?',,False,-0.460963326125541,False,PULAU SAMBU,-0.6499682821056231,Muka Kuning,V,Not Applicable,-0.5961045893936945,False,0.6527664935871869,2015,7,9,1,17,3,0,11.0,0.0,194.6,-0.004904776472312219,165.4,0.0010655704,1,2,0.9206567490909591,-0.03431626446484457,27.01717084151895,-0.03090538306580162,0.9995223145570868,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,-0.6959008285144206,-0.83957087531293,-0.39374996164475445,-1.1583585892003192,1.1011100767075885,-0.4380937750433577,0,27.93723,9.083733
87919276942456,2014-09-05 18:10:58,-0.6617833323909948,-0.7463537323333495,-0.943389119308986,-0.5152666078421105,-8.743,115.21251,-1,crowd_sourced,b'\x01\x01\x00\x00\x00\x00\x00\x00\xc0\x99\xcd\\@\x01\x00\x00\x80j|!\xc0',,False,-0.5732687278708427,True,BENOA,-0.7391635153826249,Ngurah Rai,VI,Part,-0.7579728551835369,False,0.650115486960923,2014,9,5,18,10,4,0,9.0,0.0,259.0,-0.004904776472312219,117.0,0.0,1,3,0.9206567490909591,-0.03431626446484457,22.91712806418665,-0.008992977612200479,0.9999595623592319,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,-1.0250758377178413,-0.83957087531293,-0.3988811148840425,-0.22613320381479235,1.9760965360444633,-0.4380937750433577,0,19.342976,8.414187
87919276942456,2016-10-01 21:16:23,-0.6617833323909948,-0.7463537323333495,-0.943389119308986,0.9704253179473621,-8.743667,115.21233,-1,crowd_sourced,b'\x01\x01\x00\x00\x00\x01\x00\x00\xe0\x96\xcd\\@\xff\xff\xff\xdf\xc1|!\xc0',,False,-0.5727660929579428,True,BENOA,-0.7393584808436415,Ngurah Rai,VI,Part,-0.7579163080271054,False,0.650115486960923,2016,10,1,21,16,5,1,11.0,0.1,82.0,-0.13285071298872306,132.0,0.0,1,7,0.8977730822338301,0.09372806212964822,21.539513856165875,0.016936307174207618,0.9998565704636345,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001,0,-1.0259126713977211,-0.83957087531293,-0.3988811148840425,-0.22613320381479235,-0.0969696394050265,-0.4380937750433577,0,18.034035,8.342254
165172979135964,2015-09-09 15:29:58,-0.6116041348148816,-0.1586510219221884,1.3849556731037356,0.5185273032105411,0.3253,124.17342,-1,false_positives,b'\x01\x01\x00\x00\x00\x01\x00\x00`\x19\x0b_@\x01\x00\x00 \xb7\xd1\xd4?',Indonesian Exclusive Economic Zone,True,-0.3053642144612854,False,GORONTALO,-0.27791643119018433,Bogani Nani Wartabone,II,Not Applicable,-0.6778935571665048,False,0.28957858578905116,2015,9,9,15,29,2,0,8942.0,10.8,219.3,-0.002543886203842194,39.59999,51.275677,0,51,-1.0179686206572904,-0.036678970251526284,-0.1000008304716102,0.00904988516638959,0.9999590489507434,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16,1,0.11449324265219007,-0.6724357091055206,-1.096717955427198,1.4350130946115454,-0.9234227769086358,2.2826163186204402,0,18.025438,44.348072
87919276942456,2014-09-05 18:15:41,-0.6617833323909948,-0.7463537323333495,-0.943389119308986,1.2799444691535022,-8.743,115.21251,-1,crowd_sourced,b'\x01\x01\x00\x00\x00\x00\x00\x00\xc0\x99\xcd\\@\x01\x00\x00\x80j|!\xc0',,False,-0.5732687278708427,True,BENOA,-0.7391635153826249,Ngurah Rai,VI,Part,-0.7579728551835369,False,0.650115486960923,2014,9,5,18,15,4,0,9.0,0.0,233.0,-0.004904776472312219,112.0,0.0,1,3,0.9206567490909591,-0.03431626446484457,21.93311764747882,0.022337387239301055,0.9997504894379005,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,-1.0250758377178413,-0.83957087531293,-0.3988811148840425,-0.22613320381479235,1.9760965360444633,-0.4380937750433577,0,17.73559,8.42087
87919276942456,2014-09-05 18:11:26,-0.6617833323909948,-0.7463537323333495,-0.943389119308986,0.9704253179473621,-8.743,115.21251,-1,crowd_sourced,b'\x01\x01\x00\x00\x00\x00\x00\x00\xc0\x99\xcd\\@\x01\x00\x00\x80j|!\xc0',,False,-0.5732687278708427,True,BENOA,-0.7391635153826249,Ngurah Rai,VI,Part,-0.7579728551835369,False,0.650115486960923,2014,9,5,18,11,4,0,15.0,0.0,136.0,-0.004904776472312219,174.0,0.0,1,3,0.9206567490909591,-0.03431626446484457,21.293511251988917,0.016936307174207618,0.9998565704636345,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,-1.0250758377178413,-0.83957087531293,-0.3988811148840425,-0.22613320381479235,1.9760965360444633,-0.4380937750433577,0,16.196432,9.154389
33266086194351,2016-06-25 15:58:45,-0.4195102075210661,-0.46797623142280764,-0.943389119308986,-1.7710300213070223,0.006666667,123.27083,-1,crowd_sourced,b'\x01\x01\x00\x00\x00\xff\xff\xff?U\xd1^@\x00\x00\x00\xc0\x81N{?',Indonesian Exclusive Economic Zone,True,-0.5482689252837624,True,GORONTALO,-0.5216418105216782,Bogani Nani Wartabone,II,Not Applicable,-0.5860422357804678,False,-0.8015757415811142,2016,6,25,15,58,5,1,506432.0,3.3,141.0,-0.004996485478114811,141.0,239.86575,1,212,0.16549576497026228,-0.0342244849350653,-0.10816737924750142,-0.03090538306580162,0.9995223145570868,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0,-0.3463506460528388,-0.18693927555379633,-0.10572236966691881,-1.649264510227804,-0.951156103670502,2.2826163186204402,0,16.034227,77.64899
165172979135964,2016-05-03 02:07:20,-0.5928186180889654,-0.21143692645755344,1.5174630621540284,0.5813155278596431,-7.576667,125.945,-1,false_positives,b'\x01\x01\x00\x00\x00\x01\x00\x00\xe0z|_@\xfd\xff\xff\xbf\x81N\x1e\xc0',Indonesian Exclusive Economic Zone,True,-0.19905888371835387,False,LARANTUKA,0.5091201870714538,Gunung Api Kisar,V,Part,-0.20002682491133347,False,-0.8874683562720601,2016,5,3,2,7,1,0,1.0,13.9,266.0,-12.671547523860662,0.0,0.06441442,0,109,-1.6970396026966006,12.642067096833442,-0.10871531140630948,0.010145695887943612,0.999948531102951,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,1,0.9394632274010438,-0.6153698057307184,0.06052699528600929,1.4350130946115454,-0.8478494614825508,-0.4380937750433577,0,13.346801,16.594515
23593130178765,2015-07-12 12:35:15,-0.6468227855291951,-0.7317210810174554,-0.9244594868618123,-0.7788000835712667,1.2420434,103.81336,-1,gfw,b'\x01\x01\x00\x00\x00\x00\x00\x00 \x0e\xf4Y@\xff\xff\xff\xdfh\xdf\xf3?',,False,-0.517980285788449,False,PULAU SAMBU,-0.6955867017263264,Muka Kuning,V,Not Applicable,-0.6490464550137949,False,0.6432228697326373,2015,7,12,12,35,6,1,0.0,0.0,102.8,-0.004904776472312219,9.399994,0.00017800368,1,2,0.9249885430529006,-0.03431626446484457,18.390668510854923,-0.013592207115933603,0.9999076216859824,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0,-0.8521757869312696,-0.7872777132272638,-0.4122221133061909,-1.1583585892003192,1.1011100767075885,-0.4380937750433577,0,13.155949,7.851642
33266086194351,2016-06-25 17:36:01,-0.5912145787328859,-0.5412447991994945,0.09774064977152006,0.15683212049122225,1.0033333,104.97083,-1,crowd_sourced,"b'\x01\x01\x00\x00\x00\x00\x00\x00 "">Z@\xff\xff\xff?\xa7\r\xf0?'",Indonesian Exclusive Economic Zone,True,-0.5779432191005988,True,KIJANG,-0.578532786626913,Gunung Kijang,Ia,Not Applicable,-0.5923917542245993,False,0.6278470313003075,2016,6,25,17,36,5,1,5836.0,0.0,0.0,0.008358982027323308,142.0,2037.7771,0,212,1.158905413447556,-0.030859402635132448,-0.060838156690422224,0.0027372334573486693,0.9999962537694829,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0,-0.488054694352129,-0.6106197548514102,-0.4419828020940607,-1.649264510227804,-0.951156103670502,2.2826163186204402,0,12.02486,78.20423
33266086194351,2016-06-25 17:36:02,-0.5912145787328859,-0.5412447991994945,0.09774064977152006,0.15683212049122225,1.0033333,104.97083,-1,crowd_sourced,"b'\x01\x01\x00\x00\x00\x00\x00\x00 "">Z@\xff\xff\xff?\xa7\r\xf0?'",Indonesian Exclusive Economic Zone,True,-0.5779432191005988,True,KIJANG,-0.578532786626913,Gunung Kijang,Ia,Not Applicable,-0.5923917542245993,False,0.6278470313003075,2016,6,25,17,36,5,1,1.0,5.5,218.0,-0.004904776472312219,0.0,0.0,0,212,-0.09969624493990945,-0.03431626446484457,-0.10871531140630948,0.0027372334573486693,0.9999962537694829,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0,-0.488054694352129,-0.6106197548514102,-0.4419828020940607,-1.649264510227804,-0.951156103670502,-0.4380937750433577,0,11.7442,79.0677
165172979135964,2015-08-28 10:25:48,-0.6512046284794214,-0.6844485582804204,1.252448284053443,-1.5747064386521454,1.5261134,125.26371,-1,false_positives,b'\x01\x01\x00\x00\x00\x00\x00\x00\xa0\xe0P_@\x00\x00\x00\xe0\xf5j\xf8?',Indonesian Exclusive Economic Zone,True,-0.5286625316225078,False,BITUNG,-0.6923467447690143,Batu Angus,V,Not Applicable,-0.752403007472005,False,0.6061087769649446,2015,8,28,10,25,4,0,119981.0,0.0,226.8,-0.003544069132378105,155.4,11.390228,0,46,1.4231448577129917,-0.03567801818503168,-0.10616634211411612,-0.02748035220912134,0.9996223438091321,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,1,-0.8403273218473886,-0.802361051440522,-0.48405825865622165,1.4350130946115454,-0.8762761214134636,2.2826163186204402,0,11.345451,72.87703
33266086194351,2016-02-13 08:52:52,-0.39207826142299623,-0.5176194563315493,-0.943389119308986,-1.7710300213070223,1.515,125.62083,-1,crowd_sourced,b'\x01\x01\x00\x00\x00\x01\x00\x00\xa0\xbbg_@\x00\x00\x00\xa0p=\xf8?',Indonesian Exclusive Economic Zone,True,-0.5330989178948586,False,BITUNG,-0.5606484313795954,Batu Angus,V,Not Applicable,-0.5852071792014605,False,-0.4611864907688469,2016,2,13,8,52,5,1,311351.0,4.4,297.0,-0.005103670441287946,63.0,685.88446,1,158,-0.08622459944257836,-0.03411721754694627,-0.10831709551045401,-0.03090538306580162,0.9995223145570868,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0,-0.4415452130689717,-0.13115367850622225,-0.7645624455914863,-1.649264510227804,-0.9234227769086358,2.2826163186204402,0,11.3348875,71.14771
204349732031005,2016-06-02 09:43:20,0.04825188376914107,0.07310584678645272,0.9117148689762328,0.6520627624210465,2.1683333,126.62067,-1,crowd_sourced,b'\x01\x01\x00\x00\x00\x00\x00\x00\x00\xb9\xa7_@\x01\x00\x00 \xbfX\x01@',Indonesian Exclusive Economic Zone,True,-0.5138861375747146,False,TERNATE,-0.09622818446106662,Batu Angus,V,Not Applicable,-0.037857340124699886,False,-0.3403005886112192,2016,6,2,9,43,3,0,454598.0,12.0,270.0,-0.004972887008935939,4.0,881.91,0,13,-1.4008674226386062,-0.03424810155140296,-0.10869799486225737,0.011380396467227149,0.9999352411912728,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0,0.3656703376452401,0.5270928909996798,-0.9985430333030151,-1.868684580990089,-0.8325961317635244,2.2826163186204402,0,10.793976,74.25547
165172979135964,2016-09-19 02:04:32,-0.6617833323909948,-0.7463537323333495,-0.8676705895202915,1.080967871949555,-6.94945,110.423836,-1,false_positives,b'\x01\x01\x00\x00\x00\x00\x00\x00  \x9b[@\xff\xff\xff\x9f<\xcc\x1b\xc0',Indonesian Exclusive Economic Zone,True,-0.5527875708828297,True,SEMARANG,-0.7395811470240578,Pagerwunung Darupono,III,Not Applicable,-0.680304261505096,False,0.6506456882861759,2016,9,19,2,4,0,0,8.0,0.3,251.8,0.1710208813224463,70.7,0.0042720884,1,140,0.8693329226623718,0.13192758321926987,15.35118069984784,0.018865329264053834,0.9998220338399023,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,0,-1.0268691685568014,-0.83957087531293,-0.39785488423618476,1.4350130946115454,-0.9289694422610091,-0.4380937750433577,0,10.415436,16.459051
87919276942456,2014-09-05 18:13:22,-0.6617833323909948,-0.7463537323333495,-0.943389119308986,-0.34724192575877744,-8.743,115.21251,-1,crowd_sourced,b'\x01\x01\x00\x00\x00\x00\x00\x00\xc0\x99\xcd\\@\x01\x00\x00\x80j|!\xc0',,False,-0.5732687278708427,True,BENOA,-0.7391635153826249,Ngurah Rai,VI,Part,-0.7579728551835369,False,0.650115486960923,2014,9,5,18,13,4,0,13.0,0.0,280.0,-0.004904776472312219,119.0,0.0,1,3,0.9206567490909591,-0.03431626446484457,16.619461772626742,-0.006060477805233115,0.999981635135752,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,-1.0250758377178413,-0.83957087531293,-0.3988811148840425,-0.22613320381479235,1.9760965360444633,-0.4380937750433577,0,10.323858,8.459064
23593130178765,2015-07-09 22:23:49,-0.6617833323909948,-0.7369831554229394,-0.943389119308986,0.30097963789801,1.3111566,103.72562,-1,gfw,b'\x01\x01\x00\x00\x00\x00\x00\x00\x80p\xeeY@\x01\x00\x00`\x7f\xfa\xf4?',,False,-0.4609555421902446,False,PULAU SAMBU,-0.6499656703160507,Muka Kuning,V,Not Applicable,-0.5961019310938908,False,0.6527664935871869,2015,7,9,22,23,3,0,15.0,0.0,0.0,-0.004904776472312219,125.7,0.00092561916,1,2,0.9206567490909591,-0.03431626446484457,15.35254798574523,0.005253061503077126,0.999986202577238,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0,-0.6958924779349741,-0.83957087531293,-0.39374996164475445,-1.1583585892003192,1.1011100767075885,-0.4380937750433577,0,9.38673,7.2605014
229319160229391,2015-01-12 23:49:02,-0.09107227019331193,-0.32498677007862375,4.451556047744545,1.111919787070169,0.01323,118.351746,-1,gfw,b'\x01\x01\x00\x00\x00\x00\x00\x00\x00\x83\x96]@\x00\x00\x00\x80T\x18\x8b?',Indonesian Exclusive Economic Zone,True,-0.5483991428488562,True,TANJUNG SANTAN,-0.40489111431414715,Kutai,II,Not Applicable,-0.3604881072450353,False,-0.643045545330541,2015,1,12,23,49,0,0,0.0,0.0,326.0,-0.004904776472312219,0.0,0.0,0,1,2.1552180098478715,-0.03431626446484457,-0.10871531140630948,0.019405443174099736,0.9998116966585342,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,1,-0.10194601348090271,0.3547925601021259,-0.4125653333763359,-1.8773622109072414,0.6559901821796378,-0.4380937750433577,0,8.944721,8.444076
67346977622820,2016-06-10 11:12:35,2.02139393477658,2.1363307614966422,-0.943389119308986,0.4486644630570115,4.6,140.59833,-1,gfw,b'\x01\x01\x00\x00\x00\xff\xff\xff\x7f%\x93a@\x00\x00\x00`ff\x12@',,False,2.1025280196343403,False,JAYAPURA,2.17526505782339,Memberamo Foja,Not Reported,Not Applicable,2.3898399670189856,False,-1.6202065877713647,2016,6,10,11,12,4,0,1.0,0.7,251.3,-9.856742032418268,0.30000305,0.061204527,1,3,0.7604710862059546,9.825097027604297,0.18649081656751526,0.007830592088563033,0.9999693404437671,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0,1.7719573147449628,1.8060464196014987,1.4787777506251876,-1.292861852916183,1.9760965360444633,-0.4380937750433577,0,8.231262,9.7588825
67346977622820,2016-06-10 11:12:36,2.02139393477658,2.1363307614966422,-0.8108816964098732,0.4513175113409924,4.60055,140.59834,-1,gfw,b'\x01\x01\x00\x00\x00\x00\x00\x00\xa0%\x93a@\x00\x00\x00\xa0\xf6f\x12@',,False,2.102949048530168,False,JAYAPURA,2.1754905171258465,Memberamo Foja,Not Reported,Not Applicable,2.390083413763643,False,-1.621797191747123,2016,6,10,11,12,4,0,1.0,0.0,251.0,9.846932479473644,0.30000305,0.061204527,0,3,0.9509793058563176,9.81527993114007,0.18649081656751526,0.007876895088248344,0.9999689767806643,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0,1.7720367768754743,1.8060464196014987,1.4818564425687604,-1.292861852916183,1.9760965360444633,-0.4380937750433577,0,8.0597515,9.767617
33266086194351,2015-07-30 21:19:30,-0.1606049878658793,-0.15761430314349625,-0.943389119308986,-0.9043763979298296,1.5016667,123.60416,-1,crowd_sourced,b'\x01\x01\x00\x00\x00\x01\x00\x00\x80\xaa\xe6^@\x00\x00\x00\xa0\xd3\x06\xf8?',Indonesian Exclusive Economic Zone,True,-0.28805774806596984,False,GORONTALO,-0.274665122829937,Bogani Nani Wartabone,II,Not Applicable,-0.41620638039200547,False,-1.2146025739530086,2015,7,30,21,19,3,0,61875.0,7.9,120.0,-0.006701706194895065,22.0,790.6344,1,143,-0.8871529275073291,-0.03251795290817987,-0.10801558199859503,-0.015783690396052805,0.9998754297998734,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,0,0.11952109172184017,0.2586419803450824,0.6937113050141372,-1.649264510227804,-0.7244361573922466,2.2826163186204402,0,7.969386,44.125206
87919276942456,2014-09-05 18:11:34,-0.6617833323909948,-0.7463537323333495,-0.943389119308986,0.39560403713595893,-8.743,115.21251,-1,crowd_sourced,b'\x01\x01\x00\x00\x00\x00\x00\x00\xc0\x99\xcd\\@\x01\x00\x00\x80j|!\xc0',,False,-0.5732687278708427,True,BENOA,-0.7391635153826249,Ngurah Rai,VI,Part,-0.7579728551835369,False,0.650115486960923,2014,9,5,18,11,4,0,8.0,0.0,310.0,-0.004904776472312219,65.0,0.0,1,3,0.9206567490909591,-0.03431626446484457,14.10476869402351,0.006904538121426435,0.999976163392573,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,-1.0250758377178413,-0.83957087531293,-0.3988811148840425,-0.22613320381479235,1.9760965360444633,-0.4380937750433577,0,7.764063,8.6445265
87919276942456,2016-10-01 02:53:52,-0.6617833323909948,-0.7463537323333495,-0.943389119308986,0.27444942493748375,-8.743689,115.21225,-1,crowd_sourced,b'\x01\x01\x00\x00\x00\x00\x00\x00\x80\x95\xcd\\@\x00\x00\x00\xc0\xc4|!\xc0',,False,-0.5727675448859163,True,BENOA,-0.7393466061174546,Ngurah Rai,VI,Part,-0.7578769130879451,False,0.650115486960923,2016,10,1,2,53,5,1,8.0,0.0,166.7,-0.004904776472312219,64.600006,0.0015189648,1,7,0.9206567490909591,-0.03431626446484457,14.01730181045983,0.004790027777816491,0.9999885277511377,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,0,-1.0258616846205675,-0.83957087531293,-0.3988811148840425,-0.22613320381479235,-0.0969696394050265,-0.4380937750433577,0,7.5305815,6.9710264
33266086194351,2016-08-08 01:03:24,-0.6617833323909948,-0.4859162578515628,1.2713778079023188,1.0323291481885901,0.8433333,123.42083,-1,crowd_sourced,b'\x01\x01\x00\x00\x00\x00\x00\x00\xe0\xee\xda^@\x00\x00\x00 \x96\xfc\xea?',,False,-0.33372001675781393,False,GORONTALO,-0.5359968652687781,Bogani Nani Wartabone,II,Not Applicable,-0.6797738293943149,False,0.8367463534498921,2016,8,8,1,3,0,0,28316.0,12.0,320.0,-0.005053887181350368,3.0,707.69806,0,235,-1.3185633551126277,-0.034167039090075686,-0.10850681253100279,0.018016567771350696,0.9998376884703538,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,1,-0.3804493944864853,-0.83957087531293,-0.037647926838173536,-1.649264510227804,-0.9525427700085952,2.2826163186204402,0,7.5000424,44.468853
165172979135964,2016-04-18 00:45:06,-0.6512046284794214,-0.7172529227179613,3.145411500563454,-1.2395414351584428,-8.01917,131.24786,-1,false_positives,b'\x01\x01\x00\x00\x00\x00\x00\x00\x80\xeeg`@\x01\x00\x00\xa0\xd0\t \xc0',Indonesian Exclusive Economic Zone,True,-0.5267488089250464,False,SAUMLAKI,-0.7165846368997412,Pulau Angwarmase,Ia,Part,-0.6946528458432594,False,0.6453436750336483,2016,4,18,0,45,0,0,1.0,21.0,60.0,8.439532669828797,0.099998474,0.1605602,0,106,-2.9492457209362457,8.406797834859683,-0.01031577121626521,-0.02163239171934327,0.99976599243448,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,-0.9321643876496987,-0.802361051440522,-0.4081171907147606,1.4350130946115454,-0.9116361130348428,-0.4380937750433577,0,7.3847275,20.376638
33266086194351,2016-04-25 07:18:38,-0.6617833323909948,-0.16620312399216497,-0.22406310606153382,-1.461510870100882,0.51,124.30416,-1,crowd_sourced,b'\x01\x01\x00\x00\x00\x01\x00\x00`w\x13_@\x00\x00\x00\x80\xebQ\xe0?',,False,-0.29544660193645933,False,MANADO,-0.28373129276446263,Bogani Nani Wartabone,II,Not Applicable,-0.7201078841010979,False,0.8834040700721343,2016,4,25,7,18,0,0,225406.0,1.0,257.0,-0.004729948163427513,138.0,509.05313,0,187,0.8564282499649629,-0.034491227216224524,-0.10751043806581098,-0.025505410605126476,0.9996746840997145,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0,0.10544438147314236,-0.83957087531293,0.05266037017329348,-1.649264510227804,-0.9539294363466886,2.2826163186204402,0,7.1307917,43.709213
165172979135964,2016-10-09 01:26:32,-0.5645397805287221,0.1703442261150367,1.839266772855322,-1.2979078901776364,-4.938265,115.50685,-1,false_positives,b'\x01\x01\x00\x00\x00\x00\x00\x00@p\xe0\\@\x00\x00\x00\x80\xc8\xc0\x13\xc0',Indonesian Exclusive Economic Zone,True,-0.5523800924773625,True,STAGEN,-0.02166857544379096,Pleihari Tanah Laut,V,Part,-0.25959311611145264,False,0.6315584405770768,2016,10,9,1,26,6,1,31.0,0.8,123.4,6.3057190492774495,69.9,395.69324,0,142,1.3743611088884093,6.271343317422865,4.190180290428554,-0.022650828751367428,0.9997434370661686,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,1,0.45438695311943456,-0.534248122912404,-0.43479918755905766,1.4350130946115454,-0.7882228089445387,-0.4380937750433577,0,7.014263,15.365247
